rank,term,n_tokens,freq
275,"lowest order",2,66
276,"classical level",2,66
277,"spin correlations",2,66
278,"quantum numbers",2,66
279,"disordered systems",2,66
280,"ab initio",2,66
281,"ising model",2,66
282,"heavy quarks",2,66
283,"dwarf galaxies",2,65
284,"total energy",2,65
285,"complete set",2,65
286,"lower bounds",2,64
287,"integrable systems",2,64
288,"beta function",2,64
289,"critical point",2,64
290,"hubbard model",2,64
291,"chemical potential",2,64
292,"non abelian",2,64
293,"statistical mechanics",2,63
294,"super kamiokande",2,63
295,"mass ratio",2,63
296,"two approaches",2,63
297,"universality class",2,63
298,"light cone",2,62
299,"second part",2,62
300,"initial data",2,62
301,"physical processes",2,62
302,"non equilibrium",2,62
303,"weak coupling",2,62
304,"interaction strength",2,62
305,"high temperature",2,62
306,"branching ratios",2,62
307,"pure state",2,61
308,"binary systems",2,61
309,"heisenberg model",2,61
310,"strongly coupled",2,61
311,"type stars",2,61
312,"light curve",2,61
313,"cosmological parameters",2,61
314,"broad range",2,61
315,"gravitational collapse",2,61
316,"structure factor",2,61
317,"emission line",2,61
318,"gauge invariant",2,61
319,"parity violation",2,61
320,"branching ratio",2,61
321,"parameter family",2,60
322,"coulomb interaction",2,60
323,"absorption lines",2,60
324,"mass distribution",2,60
325,"binary system",2,60
326,"neutron star",2,60
327,"upper limits",2,60
328,"momentum dependence",2,60
329,"sum rules",2,60
330,"pair production",2,60
331,"parton distributions",2,60
332,"vector potential",2,59
333,"semiclassical theory",2,59
334,"higher dimensions",2,59
335,"time scales",2,59
336,"interstellar medium",2,59
337,"model predicts",2,59
338,"mode coupling",2,58
339,"lower bound",2,58
340,"time series",2,58
341,"gravitational lensing",2,58
342,"central region",2,58
343,"weakly coupled",2,58
344,"closed form",2,58
345,"value problem",2,58
346,"probability distributions",2,58
347,"fundamental group",2,57
348,"field theories",2,57
349,"green functions",2,57
350,"non thermal",2,57
351,"spectroscopic observations",2,57
352,"spectral properties",2,57
353,"redshift range",2,57
354,"existing data",2,57
355,"atmospheric neutrinos",2,57
356,"velocity field",2,56
357,"off shell",2,56
358,"sufficient conditions",2,56
359,"main sequence",2,56
360,"flux density",2,56
361,"configuration space",2,56
362,"de sitter",2,56
363,"transport properties",2,56
364,"electric charge",2,56
365,"chaotic systems",2,55
366,"background radiation",2,55
367,"interacting particles",2,55
368,"non interacting",2,55
369,"dispersion relation",2,55
370,"infinite number",2,55
371,"open universe",2,55
372,"confidence level",2,55
373,"left right",2,55
374,"half filling",2,55
375,"exchange interaction",2,55
376,"hera data",2,55
377,"quark confinement",2,55
378,"density wave",2,55
379,"phase shifts",2,54
380,"linear sigma model",3,54
381,"nearby galaxies",2,54
382,"ray emission",2,54
383,"sum rule",2,54
384,"electronic properties",2,54
385,"multi dimensional",2,53
386,"global properties",2,53
387,"temperature dependent",2,53
388,"spatial distribution",2,53
389,"line region",2,53
390,"thermal equilibrium",2,53
391,"thermodynamic properties",2,53
392,"gauge group",2,53
393,"chaotic dynamics",2,53
394,"exact diagonalization",2,53
395,"magnetic moments",2,53
396,"ground states",2,52
397,"main features",2,52
398,"asymptotic behaviour",2,52
399,"hamiltonian formulation",2,52
400,"scalar masses",2,52
401,"group analysis",2,52
402,"external magnetic",2,52
403,"spin gap",2,52
404,"quark gluon",2,52
405,"heavy ion collisions",3,52
406,"double well",2,52
407,"new generation",2,51
408,"chiral anomaly",2,51
409,"wide field",2,51
410,"band structure",2,51
411,"complete sample",2,51
412,"hot gas",2,51
413,"massive stars",2,51
414,"super yang mills",3,51
415,"momentum tensor",2,51
416,"electromagnetic field",2,51
417,"pair potential",2,51
418,"meson decays",2,51
419,"physical parameters",2,51
420,"chiral symmetry breaking",3,51
421,"large enough",2,51
422,"near threshold",2,51
423,"particle physics",2,51
424,"topological charge",2,51
425,"master equation",2,50
426,"chemical evolution",2,50
427,"early type",2,50
428,"mass difference",2,50
429,"cold dark matter",3,50
430,"alpha emission",2,50
431,"bar nu",2,50
432,"galaxy ngc",2,50
433,"finite volume",2,50
434,"numerical methods",2,50
435,"particle production",2,50
436,"hartree fock",2,50
437,"transport through",2,50
438,"neutron scattering",2,50
439,"high energy spectrum",3,49
440,"transfer matrix",2,49
441,"infinite set",2,49
442,"gauge fields",2,49
443,"flow equations",2,49
444,"frequency range",2,49
445,"ray binaries",2,49
446,"physical conditions",2,49
447,"scaling analysis",2,49
448,"special emphasis",2,49
449,"small angle",2,49
450,"non vanishing",2,49
451,"fermi surface",2,49
452,"superconducting gap",2,49
453,"complex plane",2,49
454,"loop corrections",2,49
455,"invariant mass",2,49
456,"quantum interference",2,48
457,"asymptotic expansion",2,48
458,"momentum space",2,48
459,"first observation",2,48
460,"non compact",2,48
461,"white dwarfs",2,48
462,"solar system",2,48
463,"low lying",2,48
464,"strong constraints",2,48
465,"low luminosity",2,48
466,"spectral density",2,48
467,"ginzburg landau",2,48
468,"light quark",2,48
469,"particle spectra",2,47
470,"periodic boundary conditions",3,47
471,"many features",2,47
472,"spontaneous symmetry breaking",3,47
473,"two sets",2,47
474,"lower limit",2,47
475,"cosmic rays",2,47
476,"total mass",2,47
477,"special attention",2,47
478,"flat universe",2,47
479,"density perturbations",2,47
480,"solar neutrinos",2,47
481,"first principles",2,47
482,"vacuum state",2,47
483,"charged particles",2,47
484,"quantum coherence",2,47
485,"monte carlo simulation",3,47
486,"single crystals",2,47
487,"spectral function",2,47
488,"experimental value",2,47
489,"coulomb interactions",2,47
490,"free parameters",2,47
491,"dispersion relations",2,46
492,"single mode",2,46
493,"matter distribution",2,46
494,"wilson loop",2,46
495,"kaluza klein",2,46
496,"optical depth",2,46
497,"galactic disk",2,46
498,"anomalous behavior",2,46
499,"time scale",2,46
500,"star formation rate",3,46
501,"critical behaviour",2,46
502,"central charge",2,46
503,"spontaneously broken",2,46
504,"scalar field theory",3,46
505,"cuprate superconductors",2,46
506,"electronic states",2,46
507,"low energy spectrum",3,46
508,"low temperature dependence",3,46
509,"single electron",2,46
510,"constituent quark",2,46
511,"first generation",2,46
512,"direct measurement",2,45
513,"internal structure",2,45
514,"inflationary universe",2,45
515,"quantum corrections",2,45
516,"spin down",2,45
517,"charge density",2,45
518,"average value",2,45
519,"proton structure",2,45
520,"domain wall",2,45
521,"conformal field theory",3,45
522,"integral equations",2,45
523,"numerical simulation",2,45
524,"lowest energy",2,45
525,"scaling behavior",2,45
526,"least two",2,45
527,"radiative corrections",2,45
528,"semileptonic decays",2,45
529,"quenched approximation",2,45
530,"velocity fields",2,44
531,"spectral parameter",2,44
532,"radial velocities",2,44
533,"radio source",2,44
534,"rest frame",2,44
535,"absorption line",2,44
536,"briefly reviewed",2,44
537,"minimally coupled",2,44
538,"integral over",2,44
539,"semi classical",2,44
540,"elastic scattering",2,44
541,"transverse momentum",2,44
542,"scattering amplitude",2,44
543,"high temperatures",2,44
544,"momentum transfer",2,44
545,"nuclear reactions",2,44
546,"explicit expressions",2,43
547,"generating function",2,43
548,"radiation field",2,43
549,"theoretical prediction",2,43
550,"length scales",2,43
551,"level statistics",2,43
552,"critical current",2,43
553,"high densities",2,43
554,"boundary condition",2,43
555,"asymptotic behavior",2,43
556,"higgs boson",2,43
557,"relativistic heavy ion collisions",4,43
558,"phase space time",3,42
559,"point correlation",2,42
560,"problems related",2,42
561,"zero modes",2,42
562,"deep field",2,42
563,"collective modes",2,42
564,"loop approximation",2,42
565,"velocity dispersion",2,42
566,"fermi energy",2,42
567,"yang mills theory",3,42
568,"long wavelength",2,42
569,"stress tensor",2,42
570,"computer simulations",2,42
571,"thermal fluctuations",2,42
572,"scattering amplitudes",2,42
573,"atmospheric neutrino oscillations",3,42
574,"large mixing",2,42
575,"kev band",2,42
576,"scattering off",2,41
577,"bethe ansatz",2,41
578,"discrete symmetries",2,41
579,"differential equations",2,41
580,"standard model sm",3,41
581,"globular cluster",2,41
582,"redshift distribution",2,41
583,"strongly correlated",2,41
584,"spectral functions",2,41
585,"fractal dimension",2,41
586,"high accuracy",2,41
587,"critical points",2,41
588,"renormalization scheme",2,41
589,"arbitrary spin",2,41
590,"phase shift",2,41
591,"vector meson",2,41
592,"electromagnetic form factors",3,41
593,"many particle",2,41
594,"nuclear collisions",2,41
595,"nucleon interactions",2,41
596,"differential forms",2,41
597,"quasi particles",2,40
598,"pure states",2,40
599,"schr odinger equation",3,40
600,"fourier transform",2,40
601,"proper time",2,40
602,"physical nature",2,40
603,"single photon",2,40
604,"functional form",2,40
605,"nonlinear evolution",2,40
606,"maxwell theory",2,40
607,"electroweak theory",2,40
608,"binding energy",2,40
609,"gas rich",2,40
610,"microlensing events",2,40
611,"galactic center",2,40
612,"omega lambda",2,40
613,"black hole solutions",3,40
614,"mass ratios",2,40
615,"spin chains",2,40
616,"electric fields",2,40
617,"upper bound",2,40
618,"linear response",2,40
619,"spectral index",2,40
620,"metal insulator transition",3,40
621,"current voltage",2,40
622,"bose einstein condensate",3,40
623,"mixed state",2,40
624,"parity violating",2,40
625,"yukawa couplings",2,40
626,"random potential",2,40
627,"superconducting state",2,40
628,"experimental information",2,40
629,"repulsive interaction",2,39
630,"efficient algorithm",2,39
631,"collective motion",2,39
632,"analytical solution",2,39
633,"differential equation",2,39
634,"giving rise",2,39
635,"kev range",2,39
636,"surface brightness",2,39
637,"fully consistent",2,39
638,"thermal emission",2,39
639,"body simulations",2,39
640,"molecular gas",2,39
641,"radial velocity",2,39
642,"low redshift",2,39
643,"fermi liquid",2,39
644,"normal galaxies",2,39
645,"toy model",2,39
646,"soliton solutions",2,39
647,"physical interpretation",2,39
648,"physical applications",2,39
649,"necessary condition",2,39
650,"metal insulator",2,39
651,"first order parameter",3,39
652,"point correlation function",3,39
653,"proton decay",2,39
654,"low energies",2,39
655,"heavy ion",2,39
656,"numerical solution",2,39
657,"spin orbit",2,38
658,"new feature",2,38
659,"hamiltonian formalism",2,38
660,"lie group",2,38
661,"broad band",2,38
662,"angular scales",2,38
663,"metal abundance",2,38
664,"spectral shape",2,38
665,"point sources",2,38
666,"band images",2,38
667,"models predict",2,38
668,"compact objects",2,38
669,"young stars",2,38
670,"fermion mass",2,38
671,"target space",2,38
672,"parameter lambda",2,38
673,"near horizon",2,38
674,"bundles over",2,38
675,"time dependence",2,38
676,"theoretical framework",2,38
677,"double exchange",2,38
678,"baryon asymmetry",2,38
679,"qcd vacuum",2,38
680,"imaginary part",2,38
681,"nu tau",2,38
682,"full qcd",2,38
683,"long term",2,38
684,"pion nucleon",2,38
685,"operator product",2,37
686,"stationary state",2,37
687,"frequency dependent",2,37
688,"spatial dimensions",2,37
689,"high quality",2,37
690,"active galaxies",2,37
691,"rotation curves",2,37
692,"expansion around",2,37
693,"simplified model",2,37
694,"cosmic microwave background",3,37
695,"flat spectrum",2,37
696,"dimensional reduction",2,37
697,"world sheet",2,37
698,"two dimensional hubbard model",4,37
699,"chern simons",2,37
700,"dynamical variables",2,37
701,"irreducible representations",2,37
702,"collective excitations",2,37
703,"glass transition",2,37
704,"critical region",2,37
705,"standard model independent",3,37
706,"precision measurements",2,37
707,"dynamically generated",2,37
708,"complete solution",2,37
709,"ward identities",2,37
710,"gauge symmetry breaking",3,37
711,"coherent state",2,36
712,"special relativity",2,36
713,"duality transformation",2,36
714,"elementary excitations",2,36
715,"moduli spaces",2,36
716,"seiberg witten",2,36
717,"black hole entropy",3,36
718,"central star",2,36
719,"beta decay",2,36
720,"spectral type",2,36
721,"cluster abell",2,36
722,"burst grb",2,36
723,"total luminosity",2,36
724,"critical dimension",2,36
725,"thin film",2,36
726,"synchrotron emission",2,36
727,"vacuum structure",2,36
728,"weak interactions",2,36
729,"negative values",2,36
730,"length scale",2,36
731,"random walk",2,36
732,"diffusion equation",2,36
733,"self consistently",2,36
734,"expectation values",2,36
735,"coupling strength",2,36
736,"nearest neighbor",2,36
737,"differential cross sections",3,36
738,"higher energies",2,36
739,"tan beta",2,36
740,"production cross section",3,36
741,"gamma ray",2,36
742,"high precision",2,36
743,"asca observations",2,36
744,"decay rates",2,36
745,"schroedinger equation",2,35
746,"density contrast",2,35
747,"statistical errors",2,35
748,"integrable models",2,35
749,"higgs mechanism",2,35
750,"electric charges",2,35
751,"equivalence principle",2,35
752,"gravitational wave",2,35
753,"molecular clouds",2,35
754,"fluid dynamics",2,35
755,"size distribution",2,35
756,"stationary states",2,35
757,"finite temperatures",2,35
758,"relaxation time",2,35
759,"baryon number",2,35
760,"perturbative approach",2,35
761,"anomalous couplings",2,35
762,"systematic error",2,35
763,"transverse field",2,35
764,"column density",2,35
765,"equilibrium state",2,35
766,"critical exponent",2,35
767,"magnetic moment",2,35
768,"entangled state",2,34
769,"optical potential",2,34
770,"massless particles",2,34
771,"detection limit",2,34
772,"vacuum fluctuations",2,34
773,"proper motion",2,34
774,"random matrices",2,34
775,"analytic solutions",2,34
776,"algebraic structure",2,34
777,"loop diagrams",2,34
778,"bepposax observations",2,34
779,"cross correlation",2,34
780,"optical counterpart",2,34
781,"white dwarf",2,34
782,"neutral gas",2,34
783,"rosat pspc",2,34
784,"galactic nuclei",2,34
785,"hst observations",2,34
786,"simple analytic",2,34
787,"gamma ray bursts grbs",4,34
788,"preliminary analysis",2,34
789,"transition amplitude",2,34
790,"large area",2,34
791,"long distance",2,34
792,"lower temperatures",2,34
793,"strong coupling constant",3,34
794,"loop level",2,34
795,"canonical quantization",2,34
796,"explicit formula",2,34
797,"two regimes",2,34
798,"critical exponents",2,34
799,"rare decays",2,34
800,"heavy flavor",2,34
801,"strange quark",2,34
802,"disk galaxies",2,34
803,"tensor product",2,34
804,"non universal",2,34
805,"test particle",2,33
806,"treated within",2,33
807,"three body",2,33
808,"input output",2,33
809,"conservation laws",2,33
810,"simple proof",2,33
811,"transformation properties",2,33
812,"brane configuration",2,33
813,"right handed",2,33
814,"light front",2,33
815,"kinetic equation",2,33
816,"inner regions",2,33
817,"loud quasars",2,33
818,"massive star",2,33
819,"relativistic electrons",2,33
820,"radio galaxies",2,33
821,"hubble space telescope",3,33
822,"core radius",2,33
823,"fine structure",2,33
824,"quark matter",2,33
825,"four point",2,33
826,"supersymmetric yang mills",3,33
827,"noncommutative geometry",2,33
828,"coarse grained",2,33
829,"scale factor",2,33
830,"monte carlo methods",3,33
831,"temperatures below",2,33
832,"weak disorder",2,33
833,"ising models",2,33
834,"hall effect",2,33
835,"current experimental",2,33
836,"integrated luminosity",2,33
837,"total cross section",3,33
838,"delta m2",2,33
839,"production cross sections",3,33
840,"electric field",2,33
841,"power spectra",2,33
842,"pion production",2,33
843,"difference equations",2,32
844,"supersymmetric quantum",2,32
845,"integration over",2,32
846,"intermediate values",2,32
847,"high frequencies",2,32
848,"physical origin",2,32
849,"scale free",2,32
850,"broad line",2,32
851,"observational constraints",2,32
852,"star clusters",2,32
853,"central source",2,32
854,"differential cross section",3,32
855,"photon number",2,32
856,"electron gas",2,32
857,"well separated",2,32
858,"statistical entropy",2,32
859,"simply connected",2,32
860,"static spherically symmetric",3,32
861,"flat space",2,32
862,"external magnetic field",3,32
863,"perturbative expansion",2,32
864,"end point",2,32
865,"relative phase",2,32
866,"resonance region",2,32
867,"standard model mssm",3,32
868,"write down",2,32
869,"scale structure",2,32
870,"spin polarization",2,32
871,"jet production",2,32
872,"massive particles",2,32
873,"decay constants",2,32
874,"opal detector",2,32
875,"feynman diagrams",2,32
876,"explicit calculation",2,32
877,"measurement problem",2,31
878,"mixing matrix",2,31
879,"dinger equation",2,31
880,"four quark",2,31
881,"radio luminosity",2,31
882,"density profiles",2,31
883,"compton scattering",2,31
884,"optical spectroscopy",2,31
885,"systematic errors",2,31
886,"cosmic microwave background radiation",4,31
887,"perfect fluid",2,31
888,"fine tuning",2,31
889,"point source",2,31
890,"long lived",2,31
891,"high velocity",2,31
892,"beta functions",2,31
893,"intermediate mass",2,31
894,"diffusion processes",2,31
895,"sigma models",2,31
896,"ward identity",2,31
897,"world volume",2,31
898,"massive quarks",2,31
899,"cp odd",2,31
900,"gravitational radiation",2,31
901,"group approach",2,31
902,"hopf algebra",2,31
903,"arbitrary values",2,31
904,"stochastic process",2,31
905,"higher spin",2,31
906,"scattering length",2,31
907,"field theoretical",2,31
908,"heavy fermion",2,31
909,"experimental constraints",2,31
910,"magnetic flux",2,31
911,"microscopic dynamics",2,31
912,"spin fluctuations",2,31
913,"quantum dots",2,31
914,"interacting electrons",2,31
915,"random matrix",2,31
916,"scaling exponents",2,31
917,"electron positron",2,31
918,"scattering processes",2,31
919,"pseudoscalar mesons",2,31
920,"three nucleon",2,31
921,"higher dimensional",2,31
922,"string tension",2,31
923,"pb collisions",2,31
924,"nuclear medium",2,31
925,"lorentz invariant",2,31
926,"transition occurs",2,31
927,"internal symmetry",2,30
928,"electromagnetic radiation",2,30
929,"algebraic structures",2,30
930,"schr odinger",2,30
931,"ordinary matter",2,30
932,"matter content",2,30
933,"yang mills theories",3,30
934,"brane configurations",2,30
935,"few gev",2,30
936,"gravitational interactions",2,30
937,"ii regions",2,30
938,"large radii",2,30
939,"evolutionary models",2,30
940,"star formation rates",3,30
941,"cluster members",2,30
942,"upper bounds",2,30
943,"high sensitivity",2,30
944,"baryon density",2,30
945,"dense matter",2,30
946,"event rates",2,30
947,"orbital period",2,30
948,"softly broken",2,30
949,"wave propagation",2,30
950,"physical degrees",2,30
951,"conformal symmetry",2,30
952,"physical mechanism",2,30
953,"massless scalar field",3,30
954,"self interacting",2,30
955,"dirac fermions",2,30
956,"wide class",2,30
957,"massless scalar",2,30
958,"finitely many",2,30
959,"global symmetry",2,30
960,"third order",2,30
961,"agrees well",2,30
962,"periodic orbits",2,30
963,"theoretical studies",2,30
964,"electroweak baryogenesis",2,30
965,"hadron colliders",2,30
966,"gauge bosons",2,30
967,"virtual photons",2,30
968,"gauge couplings",2,30
969,"decay modes",2,30
970,"high energy density",3,30
971,"light nuclei",2,30
972,"decay amplitudes",2,30
973,"off diagonal",2,30
974,"charged lepton",2,30
975,"tau lepton",2,30
976,"two dimensional electron",3,30
977,"einstein condensate",2,29
978,"electromagnetic form",2,29
979,"born approximation",2,29
980,"narrow band",2,29
981,"square root",2,29
982,"simple explanation",2,29
983,"universal behaviour",2,29
984,"brane solutions",2,29
985,"background metric",2,29
986,"curved space",2,29
987,"characteristic features",2,29
988,"fokker planck",2,29
989,"smooth projective",2,29
990,"absolute magnitude",2,29
991,"simple derivation",2,29
992,"cosmic microwave background anisotropies",4,29
993,"accreting neutron stars",3,29
994,"rxte observations",2,29
995,"total flux",2,29
996,"broad emission",2,29
997,"fundamental parameters",2,29
998,"series expansion",2,29
999,"imaging survey",2,29
1000,"maxwell equations",2,29
1001,"gravitational potential",2,29
1002,"positive definite",2,29
1003,"unified models",2,29
1004,"space time evolution",3,29
1005,"higgs particle",2,29
1006,"type iib string theory",4,29
1007,"small enough",2,29
1008,"final result",2,29
1009,"lie algebras",2,29
1010,"second class",2,29
1011,"differential operators",2,29
1012,"cross over",2,29
1013,"boltzmann equation",2,29
1014,"scaling laws",2,29
1015,"wave superconductors",2,29
1016,"critical temperature",2,29
1017,"strongly suppressed",2,29
1018,"neural networks",2,29
1019,"consistent description",2,29
1020,"psi suppression",2,29
1021,"violating couplings",2,29
1022,"loop effective",2,29
1023,"physical quantities",2,29
1024,"unitarity triangle",2,29
1025,"wilson fermions",2,29
1026,"schwinger model",2,29
1027,"symplectic structure",2,29
1028,"electron systems",2,29
1029,"partial wave",2,28
1030,"duality symmetric",2,28
1031,"string cosmology",2,28
1032,"bekenstein hawking entropy",3,28
1033,"near horizon geometry",3,28
1034,"bursts grbs",2,28
1035,"peak frequency",2,28
1036,"transient source",2,28
1037,"relativistic jet",2,28
1038,"bright stars",2,28
1039,"galactic plane",2,28
1040,"frequency omega",2,28
1041,"significant change",2,28
1042,"axially symmetric",2,28
1043,"nearby stars",2,28
1044,"line profiles",2,28
1045,"seyfert galaxy",2,28
1046,"systematic expansion",2,28
1047,"large scale structure formation",4,28
1048,"excitation spectrum",2,28
1049,"hubble constant",2,28
1050,"vector boson",2,28
1051,"three loop",2,28
1052,"brane dynamics",2,28
1053,"partition functions",2,28
1054,"soft masses",2,28
1055,"back reaction",2,28
1056,"action principle",2,28
1057,"planck mass",2,28
1058,"conformally invariant",2,28
1059,"stable against",2,28
1060,"plane wave",2,28
1061,"finitely generated",2,28
1062,"complex structures",2,28
1063,"two loops",2,28
1064,"fermi gas",2,28
1065,"general arguments",2,28
1066,"monte carlo calculations",3,28
1067,"electronic structure",2,28
1068,"quantum computing",2,28
1069,"short time",2,28
1070,"finite size scaling",3,28
1071,"equal time",2,28
1072,"intermediate states",2,28
1073,"neutrino interactions",2,28
1074,"fermilab tevatron",2,28
1075,"conformal invariance",2,28
1076,"minimal supersymmetric standard model",4,28
1077,"angular distribution",2,28
1078,"dynamical fermions",2,28
1079,"rho omega",2,28
1080,"result agrees",2,28
1081,"density functional",2,28
1082,"analytical form",2,28
1083,"unitary representation",2,27
1084,"physical observables",2,27
1085,"rational functions",2,27
1086,"supersymmetric extensions",2,27
1087,"projective space",2,27
